58959.0, 63322.0, 0
59034.0, 60585.0, 0
59145.0, 61717.0, 0
59164.0, 59757.0, 0
59168.0, 61401.0, 0
59250.0, 61922.0, 0
59318.0, 62083.0, 0
59458.0, 61429.0, 0
59464.0, 60412.0, 0
59518.0, 62946.0, 0
59529.0, 61856.0, 0
59534.0, 60771.0, 0
59546.0, 60124.0, 0
59577.0, 63185.0, 0
59665.0, 63065.0, 0
59675.0, 63765.0, 0
59713.0, 61255.0, 0
59759.0, 63334.0, 0
59771.0, 62352.0, 0
59778.0, 64199.0, 0
59781.0, 65082.0, 0
59801.0, 63234.0, 0
59803.0, 60599.0, 0
59810.0, 63747.0, 0
59874.0, 61798.0, 0
59900.0, 61499.0, 0
59938.0, 60696.0, 0
59953.0, 60877.0, 0
59962.0, 59806.0, 10
59977.0, 61661.0, 0
59983.0, 62446.0, 0
59987.0, 60921.0, 0
60019.0, 62823.0, 0
60019.0, 61505.0, 0
60039.0, 64251.0, 0
60090.0, 61386.0, 0
60097.0, 65061.0, 0
60113.0, 60921.0, 0
60131.0, 61129.0, 0
60153.0, 60715.0, 0
60165.0, 62498.0, 0
60187.0, 59510.0, 10
60189.0, 63029.0, 0
60191.0, 61947.0, 0
60202.0, 58677.0, 11
60235.0, 61652.0, 0
60249.0, 61754.0, 0
60256.0, 58747.0, 11
60296.0, 60989.0, 0
195041.0, 16471.0, 1
195044.0, 12888.0, 1
195050.0, 12546.0, 1
195054.0, 13222.0, 1
195073.0, 11937.0, 1
195074.0, 13318.0, 1
195092.0, 13815.0, 1
195093.0, 13560.0, 1
195094.0, 13685.0, 1
195095.0, 15706.0, 1
195097.0, 14226.0, 2
195099.0, 15126.0, 1
195099.0, 14843.0, 1
195103.0, 14558.0, 1
195106.0, 13981.0, 2
195118.0, 14985.0, 1
195121.0, 12931.0, 1
195135.0, 15958.0, 1
195136.0, 13498.0, 1
195141.0, 15454.0, 1
195142.0, 13419.0, 1
195143.0, 15891.0, 1
195144.0, 15222.0, 1
195149.0, 14614.0, 1
195155.0, 13694.0, 1
195159.0, 14789.0, 1
195163.0, 11973.0, 1
195163.0, 14081.0, 2
195164.0, 13264.0, 1
195168.0, 15224.0, 1
195169.0, 14069.0, 2
195174.0, 15089.0, 1
195181.0, 15469.0, 1
195193.0, 16251.0, 1
195195.0, 14137.0, 2
195198.0, 15562.0, 1
195205.0, 13570.0, 1
195206.0, 14299.0, 2
195210.0, 16408.0, 1
195214.0, 12790.0, 1
195216.0, 16218.0, 1
195224.0, 14168.0, 2
195225.0, 15467.0, 1
195226.0, 15396.0, 1
195227.0, 12458.0, 1
195232.0, 12863.0, 1
195237.0, 12945.0, 1
195239.0, 15059.0, 1
195241.0, 12488.0, 1
195244.0, 11395.0, 1
195247.0, 13299.0, 1
195247.0, 15841.0, 1
195252.0, 16477.0, 1
195253.0, 11832.0, 1
195258.0, 11855.0, 1
195258.0, 13129.0, 1
195261.0, 13382.0, 1
195262.0, 11982.0, 1
195275.0, 12834.0, 1
195275.0, 13754.0, 1
195282.0, 13304.0, 1
195284.0, 13999.0, 2
195285.0, 15891.0, 1
195286.0, 12566.0, 1
195290.0, 14207.0, 2
195291.0, 15123.0, 1
195296.0, 15522.0, 1
195299.0, 16816.0, 1
195300.0, 12486.0, 1
195314.0, 14049.0, 2
195323.0, 15937.0, 1
195326.0, 13747.0, 1
195332.0, 15239.0, 1
195332.0, 14779.0, 1
